ID,Net_Income_to_Total_Assets,ROA_before_interest_percent_after_tax,Net_profit_before_tax_to_Paid_in_capital,Net_Income_to_Stockholders_Equity,Operating_profit_Paid_in_capital,Total_Asset_Turnover,Total_expense_to_Assets
id_6179,0.803162008,0.5468273,0.171578312,0.840611517,0.092139333,0.131934033,0.048421516
id_3711,0.823446703,0.579808112,0.186343413,0.841643255,0.113081571,0.145427286,0.048421597
id_6681,0.829504088,0.587712604,0.204743232,0.842097386,0.135904701,0.127436282,0.048469596
id_3601,0.729400422,0.428314435,0.148691652,0.835898735,0.091675216,0.014992504,0.048536917
id_2011,0.783077615,0.510575665,0.155576503,0.838506549,0.092098621,0.317841079,0.048587699
id_6777,0.836948331,0.613715656,0.194020059,0.8427451,0.123536405,0.124437781,0.048593172
id_6122,0.772882339,0.500054514,0.162845939,0.838896687,0.091764783,0.002998501,0.048603516
id_0435,0.750353492,0.461731356,0.155448307,0.837254779,0.088467113,0.049475262,0.048617272
id_6650,0.820988856,0.573920628,0.182527713,0.841690794,0.103595681,0.112443778,0.048628343
id_1657,0.825639298,0.586567815,0.174918935,0.841967622,0.101592652,0.106446777,0.048665535
id_1113,0.810075297,0.55571304,0.176208431,0.8408533,0.099581481,0.140929535,0.048718558
id_2618,0.822747685,0.578663323,0.185649649,0.841522668,0.112755875,0.077961019,0.048741745
id_3085,0.79658604,0.532435674,0.167476058,0.840082525,0.096275669,0.109445277,0.048744436
id_3849,0.73296737,0.394134322,0.148103461,0.834756707,0.074511049,0.3988006,0.04875667
id_6611,0.944327808,0.947067161,1,0.852566076,1,0.325337331,0.048764791
id_6567,0.814419625,0.562799826,0.172324862,0.841086323,0.09716319,0.106446777,0.048783251
id_6788,0.800112791,0.538377671,0.168147199,0.840304968,0.102211474,0.301349325,0.048817414
id_1740,0.799581227,0.536960314,0.163894126,0.84022285,0.088629961,0.064467766,0.048881537
id_3838,0.838522076,0.606192761,0.214146746,0.84360629,0.142874591,0.220389805,0.048885554
id_2545,0.787561096,0.522841256,0.160757107,0.839263481,0.084908887,0.091454273,0.048923135
id_5082,0.764646409,0.475577846,0.146813966,0.835878416,0.080031592,0.197901049,0.048932079
id_2574,0.891361884,0.739751417,0.318068019,0.848348471,0.231993095,0.47826087,0.048940052
id_0683,0.819427709,0.579481029,0.181291004,0.841769118,0.110296872,0.12143928,0.048942505
id_1711,0.822444306,0.588148713,0.18366639,0.841792789,0.109824613,0.179910045,0.048944788
id_5335,0.805394242,0.549498474,0.175197949,0.840792128,0.11212891,0.154422789,0.048998242
id_3832,0.800377299,0.537723506,0.16899178,0.840259108,0.095135734,0.08095952,0.049033964
id_6798,0.784299584,0.519897514,0.164142976,0.838556691,0.093971371,0.109445277,0.049035027
id_2936,0.761380322,0.47432403,0.155116507,0.837401774,0.096894491,0.115442279,0.049055535
id_5161,0.812586054,0.56023768,0.181351331,0.841434812,0.10716205,0.455772114,0.049164256
id_1937,0.797509541,0.534725251,0.16724983,0.840138942,0.097146905,0.088455772,0.049164372
id_2173,0.85021641,0.626962495,0.191101727,0.843285876,0.115906981,0.178410795,0.049170234
id_3538,0.803064989,0.552823812,0.172505844,0.840701158,0.098197274,0.304347826,0.049213198
id_3589,0.796903353,0.532272133,0.169421612,0.840095053,0.097879721,0.139430285,0.049238016
id_4569,0.843523483,0.62456389,0.192964331,0.842889423,0.122958295,0.130434783,0.049243416
id_6610,0.828795792,0.599160488,0.189653872,0.842685367,0.072198609,0.086956522,0.049259083
id_5276,0.816035361,0.569450502,0.18325164,0.841557743,0.109946749,0.188905547,0.049270594
id_3347,0.820570907,0.573048408,0.180506749,0.841496202,0.115296302,0.146926537,0.04927729
id_5032,0.729538341,0.412668993,0.154995852,0.836812585,0.078012279,0.061469265,0.049279396
id_5107,0.827692632,0.603739642,0.192383681,0.842633455,0.127656456,0.392803598,0.049294792
id_0052,0.811328898,0.56154601,0.179413317,0.841074766,0.111159965,0.104947526,0.04929908
id_3891,0.796762014,0.532272133,0.172656662,0.840086285,0.102814011,0.128935532,0.049337129
id_2758,0.81880636,0.572666812,0.181615263,0.841637491,0.105093882,0.16191904,0.04934994
id_3857,0.739674014,0.444668556,0.155697157,0.837205097,0.087514453,0.023988006,0.049359985
id_6242,0.738469095,0.444559529,0.147945102,0.835600141,0.08621167,0.083958021,0.049373033
id_3248,0.796436142,0.542357174,0.171842244,0.840077797,0.094419203,0.182908546,0.049384578
id_6766,0.781259416,0.507250327,0.163471835,0.838776337,0.087262039,0.139430285,0.049421204
id_5222,0.813907134,0.562527257,0.175356308,0.841149774,0.104613481,0.133433283,0.049506281
id_6554,0.887635508,0.703881378,0.223150592,0.844619244,0.155674435,0.092953523,0.049561247
id_0233,0.707755813,0.393153075,0.131234447,0.82750103,0.087058479,0.035982009,0.049610279
id_3638,0.853467843,0.635303096,0.193823995,0.843285621,0.120377156,0.229385307,0.049629682
id_3577,0.842604382,0.617804187,0.186494231,0.842758,0.114001661,0.181409295,0.049640087
id_1641,0.709355768,0.480047972,0.138933715,0.825856753,0.082156757,0.056971514,0.049651097
id_6784,0.821329945,0.580298735,0.180333308,0.842064766,0.120141026,0.164917541,0.049670879
id_5558,0.762123913,0.480974706,0.154513234,0.836488135,0.093604964,0.091454273,0.049675001
id_1509,0.801736677,0.552278674,0.171834703,0.84055713,0.101779927,0.151424288,0.049723199
id_3380,0.798086266,0.534507196,0.169504562,0.840156589,0.097171332,0.098950525,0.049724323
id_6450,0.805894849,0.545464457,0.174775658,0.840700542,0.100241015,0.178410795,0.049757649
id_3555,0.812459185,0.559583515,0.178365131,0.840979676,0.104784471,0.127436282,0.04976987
id_3502,0.838974897,0.608482338,0.186969308,0.842405926,0.117356327,0.179910045,0.049769961
id_5083,0.800924818,0.541321413,0.171035367,0.840498888,0.10039572,0.496251874,0.049790848
id_6432,0.847339053,0.625,0.228067265,0.842982819,0.156350253,0.070464768,0.049804194
id_3289,0.809022256,0.556040122,0.172905512,0.840792437,0.100623707,0.145427286,0.049807274
id_3871,0.796811663,0.532653729,0.169202926,0.840084996,0.098311267,0.125937031,0.049813937
id_1035,0.742764505,0.456498038,0.141633361,0.83311848,0.089110362,0.089955022,0.04982522
id_6209,0.74609161,0.461295246,0.147470025,0.837097444,0.084167929,0.049475262,0.049847978
id_4547,0.770210401,0.492749673,0.156730262,0.838156169,0.094582051,0.061469265,0.049870598
id_5592,0.825391809,0.588802878,0.189699118,0.842100398,0.121443809,0.196401799,0.049902634
id_1577,0.752206173,0.472634104,0.149023452,0.836030483,0.098995229,0.059970015,0.049983149
id_3010,0.825625228,0.584714348,0.189043059,0.842146607,0.108163564,0.220389805,0.049986014
id_5814,0.77563124,0.500654165,0.163260689,0.838874699,0.096617649,0.152923538,0.04998753
id_1027,0.728678402,0.443741823,0.121363396,0.822486352,0.083215269,0.172413793,0.050010667
id_3729,0.807021602,0.550970345,0.173554031,0.840788913,0.100387578,0.190404798,0.050035263
id_4239,0.813460212,0.559092891,0.179488726,0.841012365,0.11423779,0.091454273,0.050037642
id_5042,0.714184202,0.427714784,0.137206847,0.828779643,0.088564822,0.106446777,0.050058238
id_1574,0.84931354,0.63579372,0.179247417,0.846062518,0.10410051,0.163418291,0.050063411
id_0068,0.808047123,0.5539686,0.176841867,0.840949758,0.108538115,0.12143928,0.050070674
id_1856,0.827723796,0.595235499,0.179375613,0.841680382,0.109987461,0.089955022,0.050198123
id_3660,0.841856071,0.619821195,0.188764045,0.844074131,0.118219421,0.367316342,0.050227901
id_0829,0.815333883,0.564489751,0.183425081,0.841420179,0.110638852,0.236881559,0.050236547
id_6485,0.797197267,0.535324902,0.171156021,0.840202463,0.10366082,0.325337331,0.050307253
id_5172,0.766855863,0.483863934,0.158517457,0.83772213,0.085910401,0.076461769,0.050329948
id_0075,0.814382786,0.566397732,0.181275922,0.841555087,0.110207305,0.131934033,0.050330362
id_1709,0.79655084,0.532054078,0.17138979,0.840075008,0.097399319,0.16191904,0.050346245
id_4737,0.746343389,0.435346707,0.148744439,0.834536235,0.073151269,0.056971514,0.050351236
id_1891,0.792814224,0.526875273,0.167589171,0.839757951,0.091373948,0.295352324,0.050354781
id_6532,0.814901928,0.562636284,0.183794586,0.841766886,0.106258244,0.344827586,0.050379386
id_3487,0.822457949,0.58226123,0.17902119,0.841771267,0.105761558,0.227886057,0.050416548
id_6378,0.748444755,0.468981683,0.151044416,0.836201493,0.08903708,0.230884558,0.050449269
id_3063,0.800461441,0.539467946,0.171480281,0.840322187,0.09658508,0.071964018,0.050473527
id_1714,0.746873876,0.452354993,0.14801297,0.834574995,0.081993909,0.068965517,0.050488475
id_3810,0.799938927,0.536851287,0.171231431,0.840252841,0.111803215,0.136431784,0.050505836
id_1471,0.82117688,0.582588312,0.184752281,0.841950516,0.111795072,0.367316342,0.050573924
id_5110,0.871474776,0.712440035,0.21085891,0.845323062,0.144120377,0.302848576,0.050586407
id_1758,0.727138222,0.431748801,0.109252696,0.832901046,0.052160177,0.034482759,0.050615115
id_3228,0.810333746,0.55571304,0.172875349,0.841190585,0.098384549,0.211394303,0.050674646
id_2144,0.813941302,0.5710314,0.173538949,0.840949644,0.097228329,0.106446777,0.050675843
id_3824,0.8119568,0.555822067,0.176019908,0.840870969,0.094630905,0.11994003,0.050685265
id_3167,0.862143161,0.65563672,0.225269588,0.844701323,0.158418421,0.215892054,0.050717915
id_6180,0.761380759,0.473342782,0.155161753,0.837260577,0.096471086,0.139430285,0.050856596
id_1770,0.807010149,0.549607501,0.17769399,0.840580164,0.098099565,0.04197901,0.050865588
id_6559,0.90941325,0.748146533,0.331965915,0.846327177,0.278787435,0.148425787,0.050868748
id_3099,0.802754436,0.544210641,0.17147274,0.840517528,0.094981028,0.073463268,0.050873014
id_1900,0.82443769,0.586676843,0.184722117,0.842215735,0.113049001,0.1994003,0.05089284
id_5105,0.824165535,0.582860881,0.182459845,0.84231236,0.113977234,0.212893553,0.050941058
id_3969,0.786844579,0.514773223,0.162838398,0.839162697,0.087441171,0.340329835,0.05096505
id_3515,0.833460956,0.60341256,0.183741799,0.842073877,0.111501946,0.304347826,0.050988258
id_6561,0.839014903,0.608700392,0.186343413,0.842371315,0.109230218,0.11844078,0.051013861
id_3812,0.727964981,0.436436982,0.134967197,0.829180533,0.077613301,0.125937031,0.051052905
id_2541,0.822165745,0.583078936,0.18391524,0.842098963,0.095616135,0.122938531,0.051071353
id_3712,0.810710215,0.556094636,0.176193349,0.840904208,0.100566711,0.143928036,0.051074292
id_1308,0.817937103,0.576973397,0.185672272,0.84205043,0.111444949,0.259370315,0.051085762
id_0092,0.821700552,0.575937636,0.184435563,0.841884719,0.115328871,0.140929535,0.051153897
id_4943,0.745668231,0.45813345,0.148902798,0.836928725,0.094785611,0.044977511,0.051178955
id_3130,0.804257412,0.546936328,0.177075635,0.840832366,0.112275473,0.269865067,0.05120308
id_2840,0.738702356,0.449574793,0.134793756,0.83411093,0.088963799,0.136431784,0.051265241
id_3953,0.774133848,0.493621893,0.162076766,0.83888227,0.089322064,0.115442279,0.051266783
id_6457,0.81858596,0.568578282,0.18806274,0.842237466,0.115499862,0.130434783,0.051270574
id_1061,0.768432636,0.487189272,0.158215821,0.838398739,0.089826893,0.086956522,0.051318614
id_3350,0.797159791,0.532926297,0.169429153,0.840104301,0.094622763,0.104947526,0.051339214
id_6478,0.796737684,0.532926297,0.169089812,0.840082184,0.099198788,0.065967016,0.051351906
id_3963,0.831616695,0.597197994,0.184458186,0.842065486,0.112316185,0.205397301,0.051364056
id_5153,0.796666923,0.534289141,0.16973833,0.840094897,0.094386633,0.223388306,0.051367312
id_2793,0.8201135,0.573593546,0.183349672,0.841699417,0.111803215,0.109445277,0.051391268
id_3968,0.795797136,0.530418666,0.167385567,0.840032154,0.113105998,0.110944528,0.051430338
id_6472,0.750126787,0.435183166,0.154860116,0.836894258,0.081953198,0.025487256,0.051480675
id_1738,0.813123237,0.563017881,0.17155569,0.840949331,0.097765727,0.097451274,0.051547996
id_3430,0.822346216,0.578881378,0.179156926,0.841568621,0.109458205,0.122938531,0.05155616
id_2862,0.805311821,0.546718273,0.17462484,0.840728122,0.104328497,0.085457271,0.051580258
id_4008,0.83736018,0.611480593,0.196425609,0.842381,0.129480352,0.157421289,0.051584516
id_3733,0.842543298,0.621892717,0.196772491,0.842481778,0.128218281,0.167916042,0.051695417
id_3866,0.748197725,0.4559529,0.159384662,0.83761404,0.084021366,0.047976012,0.051714772
id_5961,0.818154608,0.570976886,0.182520172,0.841295599,0.114954321,0.187406297,0.051724083
id_1795,0.839844195,0.637865242,0.1903778,0.843322084,0.119212793,0.262368816,0.051728972
id_1601,0.790445459,0.53281727,0.162076766,0.839478258,0.098718387,0.064467766,0.051732153
id_6252,0.787170444,0.52245966,0.162204962,0.83895907,0.085543993,0.28035982,0.05174701
id_3952,0.730118114,0.440361971,0.141067793,0.811333125,0.072442881,0.083958021,0.051795704
id_5147,0.767203374,0.482773659,0.153359475,0.836274092,0.088784666,0.224887556,0.051797619
id_4874,0.813649991,0.564925861,0.172679285,0.841140736,0.102862866,0.172413793,0.051798276
id_6578,0.813826565,0.560346707,0.181607722,0.841441555,0.10620939,0.35832084,0.051815487
id_6498,0.770650652,0.48964239,0.165771812,0.83875424,0.100648135,0.068965517,0.051839091
id_1847,0.745141665,0.433111644,0.112208732,0.826377401,0.059968733,0.275862069,0.051840592
id_5606,0.847371398,0.657653729,0.238451097,0.846339643,0.19062159,0.355322339,0.051887006
id_0565,0.726301676,0.426897078,0.150267702,0.833164004,0.09002231,0.062968516,0.05193689
id_6518,0.885420563,0.714784126,0.238300279,0.845423363,0.17259433,0.128935532,0.051938047
id_2765,0.803606062,0.551951592,0.174051731,0.840747266,0.104141222,0.094452774,0.051941545
id_5765,0.750882171,0.469853903,0.142477943,0.834564764,0.095290439,0.092953523,0.05194749
id_6000,0.760709189,0.475904928,0.156096825,0.837741663,0.093482828,0.062968516,0.051948427
id_3463,0.781115757,0.50757741,0.163509539,0.838881598,0.095860407,0.124437781,0.05197317
id_6762,0.739281727,0.428696031,0.150674911,0.835630083,0.088923087,0.122938531,0.052084281
id_2656,0.741603655,0.456443524,0.139974361,0.835577802,0.078297263,0.098950525,0.0521402
id_1602,0.756836616,0.472470563,0.157642712,0.837991643,0.092220757,0.056971514,0.052207113
id_1804,0.845106156,0.69515918,0.191267627,0.842831574,0.140741284,0.1994003,0.052212655
id_3474,0.8145277,0.561655037,0.175476963,0.841038451,0.106095396,0.134932534,0.052218216
id_1966,0.785556294,0.519188836,0.16559083,0.839272566,0.096397805,0.127436282,0.052239299
id_3418,0.814769799,0.566016136,0.180408717,0.841320916,0.111135538,0.101949025,0.052280224
id_6192,0.765180012,0.483318796,0.151708016,0.837305032,0.082295178,0.193403298,0.052339408
id_2934,0.813410819,0.561709551,0.181487067,0.84137097,0.116517661,0.100449775,0.0523399
id_3556,0.818895225,0.569341474,0.179058895,0.841514872,0.103514257,0.148425787,0.052342119
id_1384,0.800143763,0.549389446,0.166639017,0.84052148,0.090755126,0.230884558,0.052371052
id_3612,0.824520728,0.577409507,0.201749491,0.841710023,0.15933037,0.107946027,0.052396176
id_5270,0.816896478,0.573157436,0.194751527,0.842191201,0.120491149,0.260869565,0.052409682
id_6469,0.863125957,0.65416485,0.230125933,0.843777736,0.163629554,0.134932534,0.052452992
id_2393,0.714774479,0.434201919,0.150599502,0.831801643,0.077857573,0.062968516,0.052490326
id_2003,0.788302201,0.522078064,0.164535103,0.839119152,0.106160535,0.185907046,0.052511607
id_4249,0.744729982,0.453390754,0.147417239,0.835306444,0.081318091,0.03898051,0.052566673
id_3409,0.812245392,0.55892935,0.17902119,0.840990698,0.107666878,0.133433283,0.052581445
id_6538,0.807346198,0.551951592,0.17727924,0.841066755,0.105110167,0.23838081,0.052599295
id_4431,0.836192124,0.603521587,0.188831913,0.842513246,0.107650594,0.15892054,0.052630244
id_4043,0.798936121,0.540231138,0.173893372,0.840244614,0.119033661,0.052473763,0.0526308
id_1681,0.809295651,0.572012647,0.178282181,0.841455609,0.10563128,0.395802099,0.052687305
id_3509,0.773392333,0.491604884,0.155418143,0.837051086,0.081521651,0.290854573,0.052699139
id_3836,0.869980636,0.666648495,0.208702209,0.844409265,0.138290423,0.203898051,0.052707957
id_2726,0.821325432,0.57555604,0.182769022,0.841665684,0.110305014,0.110944528,0.052733752
id_6491,0.802011252,0.544701265,0.174217631,0.840669753,0.101535656,0.283358321,0.052747829
id_1150,0.752335491,0.467455299,0.150531634,0.833008201,0.092513883,0.092953523,0.052761293
id_3716,0.802391663,0.542248147,0.169783576,0.840356877,0.093604964,0.071964018,0.052764733
id_3574,0.799537327,0.537123855,0.171035367,0.840269718,0.097822724,0.172413793,0.052802255
id_3174,0.757639307,0.468382032,0.155350275,0.838196492,0.085723126,0.020989505,0.052813622
id_5071,0.717446434,0.408962058,0.122049619,0.817530344,0.060009445,0.211394303,0.052838069
id_3232,0.802059991,0.541593982,0.170160621,0.840373073,0.093531682,0.07946027,0.052864337
id_3922,0.825349752,0.586513301,0.203906191,0.841840687,0.150504014,0.148425787,0.052893333
id_3992,0.878283976,0.695377235,0.213196592,0.844842568,0.142068494,0.169415292,0.052894923
id_1378,0.827496414,0.608155255,0.219131287,0.844636495,0.147979872,0.482758621,0.052898374
id_5001,0.82556381,0.595944178,0.207269437,0.84345309,0.136572378,0.218890555,0.052900485
id_4228,0.733756931,0.453663323,0.112887414,0.781867027,0.040085007,0.256371814,0.052903212
id_1917,0.809304431,0.557239424,0.179714954,0.842072326,0.116183823,0.406296852,0.052929652
id_3201,0.762431907,0.487570868,0.150524093,0.837117629,0.097041054,0.232383808,0.052930012
id_2543,0.830270345,0.595180986,0.191878441,0.842313581,0.108139137,0.335832084,0.052944748
id_0030,0.750430839,0.470235499,0.138624538,0.831976032,0.098547397,0.214392804,0.053089553
id_0027,0.812973644,0.563617532,0.178696931,0.841187895,0.108407836,0.109445277,0.053100818
id_4371,0.841983902,0.613225033,0.195347259,0.843269595,0.129464068,0.229385307,0.053137112
id_4433,0.854953209,0.640209333,0.208491064,0.843601517,0.141799795,0.266866567,0.053172401
id_1850,0.84815024,0.628107283,0.179986426,0.842636953,0.10733304,0.137931034,0.05329075
id_3283,0.829009927,0.589457043,0.177316944,0.842538439,0.102691876,0.179910045,0.053295394
